EQName,Strain Category,Max Vs30,Vs at 30m,Max Vs50,Vs at 50,Max Vs100,Z1,Z2.5,PGV1,Magnitude,Depth2,Rrup1,Vs10,Vs30,Vs50,Vs100,VsMean,VsMin,VsMax,VsZhole,PGA (g),kappa surface
TCGH150305062348NS1,1,980,980,980,980,980,235,920,0.00010961,4.2,44,72.965,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.015921849,0.053879
TCGH150305120057NS1,1,980,980,980,980,980,235,920,0.0000726,5.2,50,90.485,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.01728419,0.05299
TCGH150402040411NS1,1,980,980,980,980,980,235,920,0.00004796,4.3,68,91.3,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.019573453,0.064484
TCGH150403111135NS1,1,980,980,980,980,980,235,920,0.00012373,5.3,35,114.675,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.00650375,0.059653
TCGH150410062340NS1,1,980,980,980,980,980,235,920,0.00032098,5.7,65,89.08,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.057109207,0.059761
TCGH150410231812NS1,1,980,980,980,980,980,235,920,0.00024222,5.7,8,117.96,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.004675399,0.059444
TCGH150501010514NS1,1,980,980,980,980,980,235,920,0.00016459,5,83,134.8,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.035615628,0.052813
TCGH150502160446NS1,1,980,980,980,980,980,235,920,0.0002518,5.4,53,70.285,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.067641855,0.054485
TCGH150502232159NS1,1,980,980,980,980,980,235,920,0.00008099,4.3,50,69.29,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.02644634,0.052547
TCGH150504110722NS1,1,980,980,980,980,980,235,920,0.00007067,6,50,118.98,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.00772537,0.050915
TCGH150505151555NS1,1,980,980,980,980,980,235,920,0.0001752,4.3,8,35.365,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.020316826,0.048162
TCGH150507231635NS1,1,980,980,980,980,980,235,920,0.00034088,5.9,68,126.15,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.033888229,0.066474
TCGH150507281915NS1,1,980,980,980,980,980,235,920,0.00025715,4.9,56,68.145,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.048919866,0.046531
TCGH150509071323NS1,1,980,980,980,980,980,235,920,0.00006312,4,56,70.91,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.025558167,0.056301
TCGH150510161605NS1,1,980,980,980,980,980,235,920,0.000195,5,53,72.665,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.045503816,0.056149
TCGH150512281846NS1,1,980,980,980,980,980,235,920,0.00065142,4.7,56,67.705,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.068008953,0.047774
TCGH150601141530NS1,1,980,980,980,980,980,235,920,0.00023237,4.3,59,67.35,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.013627487,0.045952
TCGH150602012036NS1,1,980,980,980,980,980,235,920,0.00018852,5.1,95,132,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.01861186,0.055672
TCGH150604022046NS1,1,980,980,980,980,980,235,920,0.00012283,4.3,77,68.42,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.024640423,0.051752
TCGH150604201240NS1,1,980,980,980,980,980,235,920,0.00012464,4.2,62,68.415,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.028736623,0.052842
TCGH150705082101NS1,1,980,980,980,980,980,235,920,0.0002186,4.4,50,70.88,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.047158816,0.048738
TCGH150706021443NS1,1,980,980,980,980,980,235,920,0.00021723,4.5,53,69.045,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.027053071,0.047635
TCGH150706041334NS1,1,980,980,980,980,980,235,920,0.00008633,4.4,53,69.145,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.026489168,0.053666
TCGH150706092028NS1,1,980,980,980,980,980,235,920,0.00007181,3.9,44,71.055,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.018065292,0.048604
TCGH150803080155NS1,1,980,980,980,980,980,235,920,0.00013259,5.1,59,87.035,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.022513295,0.04351
TCGH150804041902NS1,1,980,980,980,980,980,235,920,0.00012639,4.8,56,70.735,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.027923909,0.043937
TCGH150807051649NS1,1,980,980,980,980,980,235,920,0.00011408,5.1,53,107.32,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.028285908,0.041352
TCGH150808201513NS1,1,980,980,980,980,980,235,920,0.00020885,4.4,50,70.48,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.042106122,0.053358
TCGH150912180541NS1,1,980,980,980,980,980,235,920,0.00029806,5.1,77,81.15,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.049163578,0.057634
TCGH151103111515NS1,1,980,980,980,980,980,235,920,0.0017088,7.8,35,127.955,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.11387171,0.053718
TCGH151103141002NS1,1,980,980,980,980,980,235,920,0.00055111,5.7,8,115.45,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.031820244,0.056319
TCGH151103191856NS1,1,980,980,980,980,980,235,920,0.00059352,5.8,5,64.75,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.056086431,0.042941
TCGH151104121407NS1,1,980,980,980,980,980,235,920,0.00049673,5.9,8,85.915,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.047919524,0.04815
TCGH151104262112NS1,1,980,980,980,980,980,235,920,0.00099901,4.9,59,68.965,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.068899165,0.047321
TCGH151107152101NS1,1,980,980,980,980,980,235,920,0.00048308,5.5,71,78.26,237.704918,423.0005954,547.4649407,702.4915958,863.4586859,100,1170,1170,0.090422315,0.058011
TCGH160305120057NS1,1,400,400,450,450,680,640,1860,0.00026218,5.2,50,86.83,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.034199242,0.053544
TCGH160505151555NS1,1,400,400,450,450,680,640,1860,0.00011778,4.3,8,53.78,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.015657742,0.052199
TCGH160510161605NS1,1,400,400,450,450,680,640,1860,0.00018337,5,53,72.055,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.017340274,0.06143
TCGH160604201240NS1,1,400,400,450,450,680,640,1860,0.00005729,4.2,62,72.415,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.016793706,0.056283
TCGH160607061517NS1,1,400,400,450,450,680,640,1860,0.00002937,3.9,59,67.21,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.006066292,0.061043
TCGH160706021443NS1,1,400,400,450,450,680,640,1860,0.00014019,4.5,53,66.43,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.030692438,0.056525
TCGH160706092028NS1,1,400,400,450,450,680,640,1860,0.00001777,3.9,44,71.27,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.005216868,0.055792
TCGH161010241350NS1,1,400,400,450,450,680,640,1860,0.00004258,4.5,53,71.6,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.015355906,0.061015
TCGH161104021922NS1,1,400,400,450,450,680,640,1860,0.00007623,4.1,5,53.22,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.017029261,0.067451
TCGH161104031149NS1,1,400,400,450,450,680,640,1860,0.00005481,4.1,56,65.42,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.009184584,0.075376
TCGH161104042046NS1,1,400,400,450,450,680,640,1860,0.00004284,4,41,66.47,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.013433741,0.064375
TCGH161104112205NS1,1,400,400,450,450,680,640,1860,0.00008959,4.4,5,75.82,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.019522467,0.074964
TCGH161104120021NS1,1,400,400,450,450,680,640,1860,0.00006989,4.5,5,50.485,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.004142087,0.066204
TCGH161104120043NS1,1,400,400,450,450,680,640,1860,0.00003456,4.2,8,67.965,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.011812393,0.070037
TCGH161104120057NS1,1,400,400,450,450,680,640,1860,0.00018509,4.7,5,76.39,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.01103129,0.075289
TCGH161104121748NS1,1,400,400,450,450,680,640,1860,0.00011472,4.5,5,75.935,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.023246471,0.070056
TCGH161104200950NS1,1,400,400,450,450,680,640,1860,0.00007007,4.5,5,74.5,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.011034349,0.072373
TCGH161104262112NS1,1,400,400,450,450,680,640,1860,0.00040067,4.9,59,67.63,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.038744118,0.067471
TCGH161105050009NS1,1,400,400,450,450,680,640,1860,0.00002989,3.9,5,50.675,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.006010207,0.068156
TCGH161105051920NS1,1,400,400,450,450,680,640,1860,0.00004853,4.4,5,55.955,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.011196484,0.06511
TCGH161105140128NS1,1,400,400,450,450,680,640,1860,0.00003815,4.2,5,50.63,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.005418772,0.065292
TCGH161105310436NS1,1,400,400,450,450,680,640,1860,0.00009243,4.7,5,77.56,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.016950743,0.073309
TCGH161106040100NS1,1,400,400,450,450,680,640,1860,0.00016192,5.4,11,113.105,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.028702972,0.065301
TCGH161106091938NS1,1,400,400,450,450,680,640,1860,0.00027493,5.5,5,79.57,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.033990201,0.072759
TCGH161107170955NS1,1,400,400,450,450,680,640,1860,0.0000377,4,8,75.69,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.014416748,0.0638
TCGH161108161916NS1,1,400,400,450,450,680,640,1860,0.00011702,4.4,5,53.68,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.018799488,0.075141
TCGH161108221121NS1,1,400,400,450,450,680,640,1860,0.00003803,3.8,5,70.05,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.011327008,0.084185
TCGH161109212230NS1,1,400,400,450,450,680,640,1860,0.00030192,5.1,5,49.32,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.033177487,0.067877
TCGH161109291905NS1,1,400,400,450,450,680,640,1860,0.00034815,5.1,5,93.865,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.036530314,0.071897
TCGH161110200621NS1,1,400,400,450,450,680,640,1860,0.0000629,4.2,8,74.625,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.015175417,0.063438
TCGH161111201023NS1,1,400,400,450,450,680,640,1860,0.00028477,5,5,48.99,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.045572137,0.063739
TCGH161111201026NS1,1,400,400,450,450,680,640,1860,0.00012853,4.4,5,48.605,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.012644481,0.061608
TCGH161112310811NS1,1,400,400,450,450,680,640,1860,0.00005609,4.3,5,55.905,121.7391304,213.1979695,262.9382304,350.1483807,369.3440863,80,680,680,0.010123743,0.060539
TKCH070301070327NS1,1,200,200,530,530,530,245.8,900,0.00026836,4.7,56,81.065,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.040227805,0.069762
TKCH070308161026NS1,1,200,200,530,530,530,245.8,900,0.00012499,4.1,62,80.835,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.014927626,0.063963
TKCH070309280107NS1,1,200,200,530,530,530,245.8,900,0.00014878,5,29,100.4,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.021013292,0.10566
TKCH070312121046NS1,1,200,200,530,530,530,245.8,900,0.00019861,5,56,77.96,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.0224205,0.080293
TKCH070402152153NS1,1,200,200,530,530,530,245.8,900,0.00011161,4.8,56,77.59,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.010374593,0.085606
TKCH070406110312NS1,1,200,200,530,530,530,245.8,900,0.00019414,5.2,47,76.54,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.018816823,0.073148
TKCH070409101322NS1,1,200,200,530,530,530,245.8,900,0.00023603,4.9,53,77.63,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.024238654,0.071993
TKCH070410080426NS1,1,200,200,530,530,530,245.8,900,0.00012519,5.1,50,76.705,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.013564265,0.074174
TKCH070411270742NS1,1,200,200,530,530,530,245.8,900,0.00049255,5.7,53,78.245,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.031426634,0.079279
TKCH070503080621NS1,1,200,200,530,530,530,245.8,900,0.00022387,4.2,59,73.725,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.020128178,0.083672
TKCH070508160829NS1,1,200,200,530,530,530,245.8,900,0.00019411,4.6,53,80.465,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.029050695,0.079247
TKCH070607170501NS1,1,200,200,530,530,530,245.8,900,0.00014773,4,98,86.4,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.027982033,0.054972
TKCH071008141325NS1,1,200,200,530,530,530,245.8,900,0.00008955,4.9,104,143.83,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.015542515,0.058987
TKCH071010142259NS1,1,200,200,530,530,530,245.8,900,0.00038371,5.6,53,80.69,102.3255814,140.1273885,174.559111,262.6219075,262.6219075,80,530,530,0.018759719,0.080004
TKCH110105080627NS1,1,570,570,730,730,2680,64,78,0.00005497,4.6,53,83.695,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.007699877,0.034529
TKCH110210290826NS1,1,570,570,730,730,2680,64,78,0.00002109,4.2,50,81.265,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.009911642,0.051099
TKCH110212011857NS1,1,570,570,730,730,2680,64,78,0.00008934,5.4,101,134.91,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.025917107,0.031375
TKCH110301070327NS1,1,570,570,730,730,2680,64,78,0.00010847,4.7,56,78.1,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.018652649,0.053518
TKCH110303161435NS1,1,570,570,730,730,2680,64,78,0.00013649,4.8,104,107.545,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.022047284,0.034276
TKCH110309280723NS1,1,570,570,730,730,2680,64,78,0.00014196,5.2,56,89.125,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.017019064,0.041852
TKCH110311241848NS1,1,570,570,730,730,2680,64,78,0.00005114,5,59,81,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.008557458,0.035581
TKCH110311242118NS1,1,570,570,730,730,2680,64,78,0.00011915,5.3,53,78.67,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.025255311,0.03228
TKCH110312121046NS1,1,570,570,730,730,2680,64,78,0.00023649,5,56,72.125,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.025161498,0.05623
TKCH110407042131NS1,1,570,570,730,730,2680,64,78,0.00008581,4.9,59,113.08,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.011121025,0.039527
TKCH110410080426NS1,1,570,570,730,730,2680,64,78,0.00007003,5.1,50,77.365,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.026712486,0.04995
TKCH110502121130NS1,1,570,570,730,730,2680,64,78,0.00003622,4.5,56,80.645,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.0076183,0.030614
TKCH110503080621NS1,1,570,570,730,730,2680,64,78,0.0000192,4.2,59,69.365,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.009331423,0.038746
TKCH110604131327NS1,1,570,570,730,730,2680,64,78,0.00006722,5.3,47,127.985,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.009821907,0.049165
TKCH110607170501NS1,1,570,570,730,730,2680,64,78,0.00004256,4,98,101.4,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.01530798,0.028348
TKCH110611012321NS1,1,570,570,730,730,2680,64,78,0.00006537,5.1,56,77.415,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.014825654,0.043743
TKCH110702170903NS1,1,570,570,730,730,2680,64,78,0.00033365,6,29,144.705,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.008174045,0.068631
TKCH110704190007NS1,1,570,570,730,730,2680,64,78,0.00020423,5.5,135,146.08,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.012595535,0.042014
TKCH110706230720NS1,1,570,570,730,730,2680,64,78,0.00007597,5,130,141.45,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.007785533,0.040063
TKCH110808292341NS1,1,570,570,730,730,2680,64,78,0.00003164,4.3,95,133.815,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.011337205,0.041855
TKCH110901112153NS1,1,570,570,730,730,2680,64,78,0.00007416,4.6,92,89.745,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.012398729,0.039172
TKCH110902280936NS1,1,570,570,730,730,2680,64,78,0.0001455,5.5,113,127.23,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.014467734,0.033818
TKCH111001150346NS1,1,570,570,730,730,2680,64,78,0.00015293,5,56,77.795,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.021421178,0.035803
TKCH111101221449NS1,1,570,570,730,730,2680,64,78,0.00005073,4.5,56,80.9,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.011671672,0.034389
TKCH111106250239NS1,1,570,570,730,730,2680,64,78,0.00008159,5.4,56,113.44,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.007672345,0.040934
TKCH111111241925NS1,1,570,570,730,730,2680,64,78,0.0002602,6.1,50,125.075,387.3626374,458.8376342,507.3684615,764.1642228,764.1642228,150,2680,2680,0.020486099,0.049993
TTRH040007170800NS1,1,270,270,700,700,950,162,440,0.00028837,4,8,27.14,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.033528269,0.04911
TTRH040010061957NS1,1,270,270,700,700,950,162,440,0.00005653,3.5,17,36.18,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.008175065,0.042392
TTRH040010062313NS1,1,270,270,700,700,950,162,440,0.00009934,4.1,8,37.02,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.015864745,0.03991
TTRH040010070638NS1,1,270,270,700,700,950,162,440,0.00007086,4.3,5,34.235,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.006569012,0.047092
TTRH040010071203NS1,1,270,270,700,700,950,162,440,0.00007459,4.2,8,31.79,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.023206702,0.039452
TTRH040010102158NS1,1,270,270,700,700,950,162,440,0.00012288,4.4,8,33.23,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.024922884,0.039555
TTRH040012072309NS1,1,270,270,700,700,950,162,440,0.00012996,4.1,8,34.52,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.009532307,0.040232
TTRH040102110917NS1,1,270,270,700,700,950,162,440,0.00029043,4.2,5,32.37,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.030167284,0.045643
TTRH040201241608NS1,1,270,270,700,700,950,162,440,0.00012561,4.5,8,31.41,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.009673028,0.044928
TTRH041106040157NS1,1,270,270,700,700,950,162,440,0.0001286,4.9,11,97.24,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.01016861,0.06051
TTRH041111211916NS1,1,270,270,700,700,950,162,440,0.00018084,5.2,11,93.23,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.023544228,0.050733
TTRH041111250435NS1,1,270,270,700,700,950,162,440,0.00007777,4.4,14,94.75,227.7108434,254.2600897,341.1552347,441.1873111,636.4186644,140,1350,1350,0.007971122,0.060105
YMTH060010120535NS1,1,400,400,560,560,730,128,540,0.00003064,4,8,52.945,170.4918033,261.0878661,311.2973574,409.6985003,486.5209815,130,1090,1090,0.004714148,0.038222
