Strain Category,Z1,Z2.5,PGV1,Magnitude,Depth2,Rrup1,Vs10,Vs30,Vs50,Vs100,VsMean,VsMin,VsMax,VsZhole,EQcategory1,boreholeDepth,PGA (g),kappa surface
1,339.9,1100,0.00015109,4.6,56,77.525,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.017037418,0.068613
1,339.9,1100,0.00015387,5,74,109.195,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.020573794,0.064186
1,339.9,1100,0.0001534,4.7,56,131.61,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.014819536,0.073125
1,339.9,1100,0.000080166,4.3,83,97.58,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.016396017,0.059807
1,339.9,1100,0.00045101,6,26,129.48,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.018960603,0.10176
1,339.9,1100,0.00010813,5,29,101.07,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.011298456,0.074887
1,339.9,1100,0.00017151,5.6,41,90.39,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.016187995,0.071942
1,339.9,1100,0.00037781,5.4,41,101.255,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.030873948,0.066362
1,339.9,1100,0.0003294,5.4,29,121.29,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.017808324,0.095999
1,339.9,1100,0.00021948,5.4,32,110.165,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.011806274,0.084241
1,339.9,1100,0.001139,6.6,41,82.205,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.035818552,0.074892
1,339.9,1100,0.000085679,4.7,20,101.445,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,2,105,0.01300852,0.082941
1,339.9,1100,0.00043724,5.7,26,109.025,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.012318172,0.086069
1,339.9,1100,0.00039897,5.8,11,138.75,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,2,105,0.016057471,0.091266
1,339.9,1100,0.00014445,5.3,53,135.87,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.009696481,0.07505
1,339.9,1100,0.00021587,5.8,26,99.97,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.011655356,0.090003
1,339.9,1100,0.000076342,4,83,116.24,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.011226056,0.05217
1,339.9,1100,0.00028123,5.6,26,101.355,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.012158076,0.072453
1,339.9,1100,0.00061655,6.2,35,93.625,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.020201598,0.072334
1,339.9,1100,0.00041827,6.1,44,87.23,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.025660139,0.062223
1,339.9,1100,0.00047309,4.8,65,102.215,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.048721021,0.066055
1,339.9,1100,0.00016805,5.2,47,126.95,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.013882417,0.076878
1,339.9,1100,0.00012208,4.9,53,127.62,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.015689354,0.087637
1,339.9,1100,0.00051395,5.7,53,128.85,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.038710467,0.078078
1,339.9,1100,0.00020305,4.4,44,90.4,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.019167606,0.06398
1,339.9,1100,0.0002209,5.6,41,120.98,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.010548964,0.068515
1,339.9,1100,0.00030547,5.4,62,83.91,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.026351506,0.060489
1,339.9,1100,0.00034098,4.9,53,77.56,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.033445672,0.064482
1,339.9,1100,0.00020168,5.1,50,107.6,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.011950054,0.060923
1,339.9,1100,0.00026035,5.8,140,148.525,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.020763462,0.06453
1,339.9,1100,0.00029372,5,65,90.285,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.024030632,0.055066
1,339.9,1100,0.00029448,5.2,23,103.175,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.016035037,0.077105
1,339.9,1100,0.00018073,5.6,53,131.175,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.01627875,0.074528
1,339.9,1100,0.00010811,4.8,53,129.675,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,3,105,0.011020073,0.067447
1,339.9,1100,0.00029678,5,80,123.83,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,4,105,0.023865438,0.067153
1,339.9,1100,0.0002079,4.6,20,88.66,126,219.1428684,254.6087327,311.1583698,314.4844786,90,470,400,2,105,0.01695992,0.079071
1,400,1700,0.00015447,4.4,44,89.05,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.019374608,0.063784
1,400,1700,0.00067392,5.9,32,109.905,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.019347076,0.084995
1,400,1700,0.00032131,5.5,35,109.095,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.034904886,0.086343
1,400,1700,0.00024257,4.6,56,90.055,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.032821606,0.074364
1,400,1700,0.00051295,5,74,91.02,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.043145213,0.064784
1,400,1700,0.00030352,4.6,62,108.255,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.023100651,0.053889
1,400,1700,0.00040717,6.1,35,128.425,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.040484773,0.079041
1,400,1700,0.0002299,5.4,101,139.155,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.023866458,0.062169
1,400,1700,0.000081906,4.3,83,110.285,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.023274003,0.06788
1,400,1700,0.00078742,5.8,26,115.48,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.040489872,0.081696
1,400,1700,0.00027278,5,101,137.88,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.041153707,0.066872
1,400,1700,0.00028125,5.6,41,96.085,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.018393641,0.076639
1,400,1700,0.0012884,6.4,41,111.305,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.038959278,0.073342
1,400,1700,0.00030667,5.4,41,134.05,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.020055778,0.069727
1,400,1700,0.0017471,6.6,41,91.34,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.045652695,0.073583
1,400,1700,0.00019608,5.8,26,122.38,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.019328721,0.083257
1,400,1700,0.00052301,6.2,35,105.795,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.023583997,0.070083
1,400,1700,0.00017465,4.1,59,82.64,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.026341309,0.063708
1,400,1700,0.0003701,5.5,32,112.84,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.023439197,0.088995
1,400,1700,0.00011526,4.8,65,120.96,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.034364436,0.067952
1,400,1700,0.00012742,4.6,89,112.695,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.0252237,0.067669
1,400,1700,0.00028051,4.4,44,76.845,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.026268909,0.061925
1,400,1700,0.00023436,4.7,44,81.795,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.026576864,0.065938
1,400,1700,0.00068959,4.9,53,76.005,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.042850515,0.06352
1,400,1700,0.0002927,4.9,41,83.785,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.027385499,0.067067
1,400,1700,0.00010902,4.6,71,89.59,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.021540485,0.060039
1,400,1700,0.00035199,5.8,140,130.895,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.028150286,0.060343
1,400,1700,0.00026338,5,65,105.8,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.040236982,0.046146
1,400,1700,0.0002935,4.3,8,26.845,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,2,107,0.028681558,0.053133
1,400,1700,0.0001411,4.6,50,106.545,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.030344715,0.070726
1,400,1700,0.00025676,4.6,41,86.38,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.033295774,0.055908
1,400,1700,0.00020899,5.1,50,116.385,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.034670351,0.063412
1,400,1700,0.00010856,5,101,133.86,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,4,107,0.018845375,0.064194
1,400,1700,0.00029676,4.8,53,96.51,168.7056038,249.7565725,323.5745998,394.5632492,397.2469209,90,670,440,3,107,0.036282523,0.05943
1,357.5,580,0.00011846,4.3,86,118.95,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.015572086,0.054941
1,357.5,580,0.00074422,5.9,32,92.15,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.022658094,0.06723
1,357.5,580,0.0004397,5.5,35,91.595,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.018458903,0.074262
1,357.5,580,0.000251,4.6,56,76.655,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.017826679,0.051682
1,357.5,580,0.00027614,5.5,32,86.605,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.012849444,0.060355
1,357.5,580,0.0005107,5,74,80.075,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.040658125,0.056045
1,357.5,580,0.00031967,4,65,68.135,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.057725115,0.05829
1,357.5,580,0.00022469,5.4,101,130.825,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.018635314,0.05272
1,357.5,580,0.000080322,4.3,83,105.76,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.019140073,0.047482
1,357.5,580,0.00057043,5.8,26,96.725,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.011511576,0.066165
1,357.5,580,0.00018364,5,101,129.865,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.030279453,0.063261
1,357.5,580,0.00076482,5.8,26,112.405,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.021706699,0.079219
1,357.5,580,0.00031335,6,26,129.995,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.014435103,0.076149
1,357.5,580,0.00041306,5.6,41,79.58,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.024133624,0.065843
1,357.5,580,0.00026341,5.4,41,120.635,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.013248153,0.061
1,357.5,580,0.00013343,4.8,35,97.435,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.011399408,0.070705
1,357.5,580,0.00025489,5.1,38,89.39,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.013109472,0.075239
1,357.5,580,0.0002717,5.8,26,103.52,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.011983705,0.077807
1,357.5,580,0.00017139,4.8,89,104.91,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.0324127,0.060841
1,357.5,580,0.00029256,5.8,26,92.955,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.010745769,0.069259
1,357.5,580,0.00040401,5.6,26,99.47,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.015663861,0.071245
1,357.5,580,0.00065785,6.2,35,87.505,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.022087053,0.063352
1,357.5,580,0.00036179,5.6,41,114.12,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.019144152,0.061716
1,357.5,580,0.00036678,4.8,38,68.49,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.016100299,0.050472
1,357.5,580,0.00040202,5.5,32,95.29,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.014864403,0.07467
1,357.5,580,0.00011216,4.8,65,107.825,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.01609622,0.054808
1,357.5,580,0.00012061,4.1,92,97.6,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.029116977,0.065433
1,357.5,580,0.00073463,6.1,29,124.935,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.016120694,0.075284
1,357.5,580,0.000089357,4.1,44,74.32,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.011686968,0.054082
1,357.5,580,0.00041557,4.4,44,64.565,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.027948382,0.05014
1,357.5,580,0.0002083,4.1,59,64.595,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.013627487,0.052498
1,357.5,580,0.00041383,5.6,41,85.34,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.0265167,0.056657
1,357.5,580,0.0003014,4.1,62,67.88,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.030403859,0.039655
1,357.5,580,0.000156,4.7,44,68.195,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.012527214,0.047951
1,357.5,580,0.000075511,4.7,41,89.85,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.016657064,0.053789
1,357.5,580,0.00020962,4.3,71,77.76,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.026277067,0.053784
1,357.5,580,0.00023423,4.4,38,94.62,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.015997308,0.060655
1,357.5,580,0.000059375,4.4,122,126.06,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.012608791,0.051676
1,357.5,580,0.00017482,5.1,125,127.585,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.014032315,0.053597
1,357.5,580,0.00022603,4.9,41,69.585,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.012477248,0.055085
1,357.5,580,0.000090571,4.7,77,144.21,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.012530273,0.057207
1,357.5,580,0.000095078,4.8,104,136.725,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.01778793,0.05313
1,357.5,580,0.00013592,4.6,71,86.095,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.017474877,0.049597
1,357.5,580,0.00014389,5.2,89,127.39,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.030345735,0.053301
1,357.5,580,0.00039352,4.9,29,100.615,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.017697175,0.061282
1,357.5,580,0.00018076,4.6,71,141.47,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.030222349,0.060323
1,357.5,580,0.00035139,5,65,91.56,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,4,240,0.025281824,0.040069
1,357.5,580,0.00011167,3.9,65,65.265,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.015095879,0.047865
1,357.5,580,0.00065243,4.8,59,64.47,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.036104072,0.04305
1,357.5,580,0.00068066,4.8,53,90.01,114.7540984,189.1891892,231.7880795,291.951371,374.7686174,100,470,470,3,240,0.055680584,0.056236
1,401,1280,0.00030823,5,74,93.18,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.030115279,0.05759
1,401,1280,0.00019868,4.3,83,100.725,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.054068413,0.05891
1,401,1280,0.00023631,5,101,121.475,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.048300898,0.056519
1,401,1280,0.00062738,5.8,26,116.295,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.018445647,0.084084
1,401,1280,0.00076005,5.3,50,76.66,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.055727491,0.057984
1,401,1280,0.0012033,6.4,41,94.82,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.030348794,0.067508
1,401,1280,0.0010628,6.6,41,79.215,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.032288294,0.064526
1,401,1280,0.00016803,4.8,89,114.215,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.054967802,0.058269
1,401,1280,0.00071319,6.1,44,73.795,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.114758863,0.05743
1,401,1280,0.00043129,4.8,38,81.36,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.044517751,0.064064
1,401,1280,0.00030665,5.5,32,105.39,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.020591129,0.077782
1,401,1280,0.0001061,4.8,65,106.575,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.017692076,0.056378
1,401,1280,0.0001092,4.6,89,114.995,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.02967884,0.054246
1,401,1280,0.00012889,4.2,41,82.085,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.022682567,0.065121
1,401,1280,0.00028027,4.4,44,75.955,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.020141435,0.054724
1,401,1280,0.00039934,5.6,41,102.09,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.042510949,0.06475
1,401,1280,0.0012551,5.4,62,71.27,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.080722775,0.068362
1,401,1280,0.00010637,3.8,50,92.345,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.026096577,0.068077
1,401,1280,0.0011368,4.9,53,69.33,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.053828779,0.063706
1,401,1280,0.00012771,4.3,71,78.405,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.027862726,0.05144
1,401,1280,0.00017277,4.6,71,98.515,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.017549316,0.05168
1,401,1280,0.000054468,4.1,62,78.6,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.016750878,0.078569
1,401,1280,0.000736,5.8,140,137.31,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.053955224,0.059374
1,401,1280,0.00012085,5.2,89,142.595,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.022163532,0.047863
1,401,1280,0.000090841,4.6,71,127.39,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.023777743,0.046021
1,401,1280,0.000095882,4.6,92,142.59,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.023591135,0.057119
1,401,1280,0.00016449,5,65,91.965,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.031529625,0.045826
1,401,1280,0.00053288,5.2,23,94.245,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.043148272,0.073357
1,401,1280,0.00099411,4.9,77,85.515,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.083638144,0.055714
1,401,1280,0.00087048,4.8,59,69.08,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.054155089,0.056073
1,401,1280,0.00012749,4.6,50,91.91,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.032636017,0.06319
1,401,1280,0.00030184,5,101,148.15,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,4,237,0.028122753,0.052147
1,401,1280,0.0001885,4.8,53,107.39,218.5714286,326.1928934,342.4090556,391.1846002,486.8743541,90,660,660,3,237,0.0259426,0.060492
